GEOHASH,LATITUDE,LONGITUDE,hour,AVERAGE_SPEED,DISTRICT
sxk9v6,41.1026000976563,29.0643310546875,0,38.66666666666666,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,1,39.93103448275862,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,2,43.869565217391305,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,3,46.80952380952381,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,4,38.766666666666666,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,5,39.58064516129032,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,6,37.29032258064516,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,7,36.096774193548384,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,8,33.5,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,9,34.67741935483871,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,10,32.064516129032256,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,11,32.29032258064516,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,12,31.06451612903226,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,13,31.870967741935484,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,14,30.0,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,15,29.06451612903226,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,16,29.35483870967742,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,17,30.12903225806452,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,18,29.870967741935484,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,19,31.548387096774192,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,20,30.516129032258064,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,21,31.61290322580645,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,22,32.87096774193548,Sarıyer
sxk9v6,41.1026000976563,29.0643310546875,23,36.12903225806452,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,0,34.13793103448276,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,1,34.935483870967744,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,2,37.61538461538461,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,3,35.47826086956522,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,4,40.333333333333336,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,5,38.38461538461539,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,6,37.45161290322581,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,7,36.70967741935484,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,8,34.193548387096776,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,9,34.54838709677419,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,10,35.064516129032256,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,11,34.41935483870968,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,12,32.03225806451613,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,13,28.387096774193548,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,14,28.516129032258064,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,15,27.870967741935484,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,16,24.161290322580644,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,17,26.41935483870968,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,18,28.161290322580644,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,19,31.61290322580645,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,20,33.354838709677416,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,21,32.903225806451616,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,22,32.806451612903224,Sarıyer
sxk9v7,41.1080932617188,29.0643310546875,23,33.54838709677419,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,0,48.36,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,1,54.12,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,2,54.4,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,3,57.71428571428572,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,4,54.5,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,5,51.095238095238095,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,6,51.91304347826087,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,7,47.53846153846154,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,8,46.5,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,9,46.71428571428572,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,10,50.10714285714285,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,11,44.81481481481482,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,12,43.96428571428572,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,13,45.55172413793103,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,14,44.56666666666667,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,15,44.25,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,16,43.035714285714285,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,17,43.3,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,18,45.06896551724138,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,19,45.96774193548387,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,20,45.65384615384615,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,21,45.44827586206897,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,22,43.48275862068966,Sarıyer
sxk9vd,41.1026000976563,29.0753173828125,23,45.72,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,0,40.516129032258064,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,1,42.41379310344828,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,2,43.82608695652174,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,3,39.66666666666666,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,4,41.5,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,5,41.93333333333333,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,6,42.64516129032258,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,7,38.774193548387096,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,8,39.25806451612903,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,9,40.2258064516129,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,10,40.23333333333333,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,11,39.25806451612903,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,12,38.2258064516129,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,13,38.25806451612903,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,14,37.064516129032256,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,15,36.45161290322581,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,16,35.54838709677419,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,17,36.58064516129032,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,18,36.83870967741935,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,19,37.354838709677416,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,20,37.096774193548384,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,21,36.96774193548387,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,22,36.74193548387097,Sarıyer
sxk9ve,41.1080932617188,29.0753173828125,23,38.774193548387096,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,0,40.87096774193548,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,1,39.935483870967744,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,2,40.3,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,3,40.13793103448276,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,4,40.12903225806452,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,5,37.2258064516129,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,6,37.64516129032258,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,7,36.32258064516129,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,8,35.903225806451616,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,9,35.67741935483871,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,10,36.54838709677419,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,11,36.03225806451613,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,12,34.96774193548387,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,13,34.45161290322581,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,14,33.83870967741935,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,15,34.38709677419355,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,16,32.70967741935484,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,17,33.354838709677416,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,18,33.74193548387097,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,19,34.774193548387096,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,20,36.096774193548384,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,21,35.74193548387097,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,22,36.935483870967744,Sarıyer
sxk9vg,41.1080932617188,29.0863037109375,23,38.64516129032258,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,0,31.387096774193548,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,1,33.58064516129032,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,2,33.3,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,3,34.38709677419355,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,4,34.516129032258064,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,5,32.45161290322581,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,6,32.03225806451613,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,7,28.225806451612904,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,8,25.967741935483872,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,9,25.677419354838708,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,10,25.0,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,11,24.451612903225808,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,12,24.29032258064516,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,13,23.32258064516129,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,14,20.741935483870968,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,15,20.677419354838708,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,16,20.967741935483872,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,17,21.258064516129032,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,18,22.483870967741936,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,19,23.032258064516128,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,20,24.90322580645161,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,21,26.193548387096776,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,22,26.774193548387096,Sarıyer
sxk9vh,41.1135864257813,29.0533447265625,23,28.806451612903224,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,0,36.54838709677419,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,1,37.13333333333333,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,2,38.32,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,3,30.869565217391305,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,4,43.73333333333333,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,5,34.58064516129032,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,6,34.38709677419355,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,7,33.064516129032256,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,8,33.16129032258065,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,9,32.83870967741935,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,10,32.87096774193548,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,11,33.16129032258065,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,12,32.74193548387097,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,13,33.12903225806452,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,14,32.54838709677419,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,15,31.096774193548388,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,16,30.32258064516129,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,17,30.870967741935484,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,18,33.12903225806452,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,19,34.16129032258065,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,20,35.96774193548387,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,21,36.12903225806452,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,22,36.74193548387097,Sarıyer
sxk9vj,41.1190795898438,29.0533447265625,23,37.83870967741935,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,0,32.54838709677419,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,1,33.96774193548387,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,2,34.193548387096776,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,3,35.172413793103445,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,4,41.035714285714285,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,5,33.83870967741935,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,6,34.516129032258064,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,7,33.61290322580645,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,8,31.774193548387096,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,9,32.54838709677419,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,10,31.4,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,11,31.096774193548388,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,12,31.35483870967742,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,13,30.451612903225808,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,14,27.258064516129032,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,15,26.032258064516128,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,16,28.0,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,17,28.64516129032258,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,18,28.483870967741936,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,19,29.387096774193548,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,20,29.774193548387096,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,21,30.29032258064516,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,22,29.90322580645161,Sarıyer
sxk9vk,41.1135864257813,29.0643310546875,23,31.41935483870968,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,0,33.45161290322581,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,1,38.2258064516129,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,2,37.32258064516129,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,3,36.333333333333336,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,4,48.0,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,5,37.25806451612903,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,6,39.41935483870968,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,7,36.29032258064516,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,8,33.25806451612903,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,9,32.03225806451613,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,10,31.8,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,11,30.83870967741936,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,12,28.580645161290324,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,13,26.93548387096774,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,14,25.35483870967742,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,15,23.774193548387096,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,16,23.580645161290324,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,17,23.93548387096774,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,18,22.870967741935484,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,19,22.93548387096774,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,20,23.741935483870968,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,21,23.870967741935484,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,22,24.741935483870968,Sarıyer
sxk9vm,41.1190795898438,29.0643310546875,23,28.483870967741936,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,0,34.77777777777778,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,1,43.07142857142857,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,2,40.6,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,3,38.44444444444444,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,4,45.4,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,5,35.42857142857143,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,6,43.5,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,7,35.666666666666664,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,8,33.73913043478261,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,9,35.791666666666664,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,10,35.95454545454545,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,11,33.0,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,12,29.75,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,13,28.0,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,14,26.227272727272727,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,15,27.91304347826087,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,16,23.705882352941178,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,17,26.307692307692307,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,18,26.285714285714285,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,19,29.944444444444443,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,20,27.52173913043478,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,21,30.428571428571427,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,22,30.5,Sarıyer
sxk9vq,41.1245727539063,29.0643310546875,23,30.13636363636364,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,0,41.83870967741935,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,1,43.45161290322581,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,2,44.16129032258065,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,3,44.333333333333336,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,4,52.51851851851852,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,5,43.766666666666666,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,6,44.16129032258065,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,7,40.483870967741936,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,8,40.774193548387096,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,9,39.74193548387097,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,10,38.58064516129032,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,11,38.16129032258065,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,12,37.193548387096776,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,13,35.67741935483871,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,14,34.16129032258065,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,15,33.935483870967744,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,16,33.096774193548384,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,17,35.0,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,18,35.16129032258065,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,19,36.41935483870968,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,20,35.25806451612903,Sarıyer
sxk9vr,41.1300659179688,29.0643310546875,21,35.45161290322581,Sarıyer
